animal_ID,Cohort,Sex,Timepoint,Time,ZT,LD Cycle,percent_sleep,percent_sleepdec,mean_bout,mean_bout_round,total_min,total_min_round,REM_percent_sleep,REM_percent_sleepdec,REM_mean_bout,REM_mean_bout_round,REM_total_min,REM_total_min_round,nREM_percent_sleep,nREM_percent_sleepdec,nREM_mean_bout,nREM_mean_bout_round,nREM_total_min,nREM_total_min_round,WAKE_percent,WAKE_percent_dec,WAKE_mean_bout,WAKE_mean_bout_round,WAKE_total_min,WAKE_total_min_round
19:08,19,F,A,1:00:00,18,D,72.44,0.7244,121.92,122,43.464,43,0.44,0.0044,8,8,0.264,0,71.89,0.7189,67.18,67,43.134,43,27.67,0.2767,24.62,25,16.602,17
19:08,19,F,A,2:00:00,19,D,12.22,0.1222,157.33,157,7.332,7,0.39,0.0039,0,0,0.234,0,11.83,0.1183,106,106,7.098,7,87.78,0.8778,632.4,632,52.668,53
19:08,19,F,A,3:00:00,20,D,0.5,0.005,14,14,0.3,0,0.22,0.0022,0,0,0.132,0,0.28,0.0028,0,0,0.168,0,99.5,0.995,1796,1796,59.7,60
19:08,19,F,A,4:00:00,21,D,16.67,0.1667,63.45,63,10.002,10,1.33,0.0133,9.33,9,0.798,1,15.44,0.1544,54.2,54,9.264,9,83.22,0.8322,214.43,214,49.932,50
19:08,19,F,A,5:00:00,22,D,34.78,0.3478,125.45,125,20.868,21,1.44,0.0144,10,10,0.864,1,33.22,0.3322,74.75,75,19.932,20,65.33,0.6533,138.12,138,39.198,39
19:08,19,F,A,6:00:00,23,D,0.89,0.0089,20,20,0.534,1,0.44,0.0044,10,10,0.264,0,0.44,0.0044,8,8,0.264,0,99.11,0.9911,1191.33,1191,59.466,59
19:08,19,F,B,7:00:00,0,L,25.89,0.2589,87,87,15.534,16,2.39,0.0239,19.5,20,1.434,1,23.61,0.2361,85.4,85,14.166,14,74,0.74,189.71,190,44.4,44
19:08,19,F,B,8:00:00,1,L,93.22,0.9322,318.36,318,55.932,56,6.06,0.0606,15.33,15,3.636,4,87.17,0.8717,113.36,113,52.302,52,6.78,0.0678,13.41,13,4.068,4
19:08,19,F,B,9:00:00,2,L,18.72,0.1872,230.67,231,11.232,11,0.94,0.0094,9,9,0.564,1,17.67,0.1767,127.2,127,10.602,11,81.39,0.8139,588.4,588,48.834,49
19:08,19,F,B,10:00:00,3,L,67.56,0.6756,173.73,174,40.536,41,6.67,0.0667,14.13,14,4.002,4,61,0.61,84.92,85,36.6,37,32.33,0.3233,57,57,19.398,19
19:08,19,F,B,11:00:00,4,L,92.39,0.9239,268.15,268,55.434,55,5.06,0.0506,11.67,12,3.036,3,87.33,0.8733,98.88,99,52.398,52,7.61,0.0761,13.1,13,4.566,5
19:08,19,F,B,12:00:00,5,L,74.39,0.7439,192.8,193,44.634,45,6.67,0.0667,12.27,12,4.002,4,67.72,0.6772,75.27,75,40.632,41,25.61,0.2561,32.36,32,15.366,15
19:08,19,F,B,13:00:00,6,L,26.39,0.2639,66.12,66,15.834,16,9.06,0.0906,13.39,13,5.436,5,17.22,0.1722,32.89,33,10.332,10,73.72,0.7372,115.13,115,44.232,44
19:08,19,F,B,14:00:00,7,L,68.5,0.685,147.89,148,41.1,41,6.39,0.0639,11.53,12,3.834,4,62.22,0.6222,74.13,74,37.332,37,31.39,0.3139,43.46,43,18.834,19
19:08,19,F,B,15:00:00,8,L,73.17,0.7317,150.42,150,43.902,44,3.56,0.0356,7.75,8,2.136,2,69.5,0.695,84.8,85,41.7,42,26.94,0.2694,34.14,34,16.164,16
19:08,19,F,B,16:00:00,9,L,49.17,0.4917,137.43,137,29.502,30,4.39,0.0439,9.5,10,2.634,3,44.78,0.4478,65.84,66,26.868,27,50.83,0.5083,95.37,95,30.498,30
19:08,19,F,B,17:00:00,10,L,82.94,0.8294,242.15,242,49.764,50,4.83,0.0483,14.67,15,2.898,3,78.22,0.7822,108.85,109,46.932,47,16.94,0.1694,27.73,28,10.164,10
19:08,19,F,B,18:00:00,11,L,55.56,0.5556,129.18,129,33.336,33,5.94,0.0594,16,16,3.564,4,49.61,0.4961,58.6,59,29.766,30,44.44,0.4444,59.41,59,26.664,27
19:08,19,F,B,19:00:00,12,D,28.11,0.2811,65,65,16.866,17,5.22,0.0522,10.4,10,3.132,3,22.78,0.2278,39.6,40,13.668,14,72,0.72,123.62,124,43.2,43
19:08,19,F,B,20:00:00,13,D,1.83,0.0183,19,19,1.098,1,0.72,0.0072,6,6,0.432,0,1.11,0.0111,9.33,9,0.666,1,98.17,0.9817,442.5,443,58.902,59
19:08,19,F,B,21:00:00,14,D,3.28,0.0328,25.43,25,1.968,2,1.5,0.015,26,26,0.9,1,1.78,0.0178,9,9,1.068,1,96.72,0.9672,386.89,387,58.032,58
19:08,19,F,B,22:00:00,15,D,2.06,0.0206,19,19,1.236,1,0.33,0.0033,6,6,0.198,0,1.72,0.0172,11.2,11,1.032,1,97.94,0.9794,504.57,505,58.764,59
19:08,19,F,B,23:00:00,16,D,2.11,0.0211,16.67,17,1.266,1,0.61,0.0061,6,6,0.366,0,1.5,0.015,8.4,8,0.9,1,97.89,0.9789,589.67,590,58.734,59
19:08,19,F,B,0:00:00,17,D,0.94,0.0094,24,24,0.564,1,0.11,0.0011,0,0,0.066,0,0.83,0.0083,14,14,0.498,0,99.06,0.9906,1188.67,1189,59.436,59
19:08,19,F,B,1:00:00,18,D,2.5,0.025,26.8,27,1.5,2,1.17,0.0117,9.33,9,0.702,1,1.33,0.0133,9,9,0.798,1,97.5,0.975,439.75,440,58.5,59
19:08,19,F,B,2:00:00,19,D,20.89,0.2089,51.76,52,12.534,13,1.5,0.015,6.67,7,0.9,1,19.5,0.195,43.75,44,11.7,12,79,0.79,150.53,151,47.4,47
19:08,19,F,B,3:00:00,20,D,62.11,0.6211,120,120,37.266,37,2.61,0.0261,8,8,1.566,2,59.5,0.595,57.89,58,35.7,36,37.89,0.3789,35.03,35,22.734,23
19:08,19,F,B,4:00:00,21,D,62,0.62,80.81,81,37.2,37,4.33,0.0433,10.44,10,2.598,3,57.56,0.5756,48.33,48,34.536,35,38.11,0.3811,29.11,29,22.866,23
19:08,19,F,B,5:00:00,22,D,5.83,0.0583,34.25,34,3.498,3,2.22,0.0222,7.67,8,1.332,1,3.61,0.0361,11.78,12,2.166,2,94.17,0.9417,309.27,309,56.502,57
19:08,19,F,B,6:00:00,23,D,23.89,0.2389,60.12,60,14.334,14,2.56,0.0256,8.86,9,1.536,2,21.44,0.2144,39.37,39,12.864,13,76,0.76,110.16,110,45.6,46
19:09,19,F,A,7:00:00,0,L,73.61,0.7361,172.82,173,44.166,44,3.5,0.035,7.4,7,2.1,2,70,0.7,62.2,62,42,42,26.5,0.265,25.72,26,15.9,16
19:09,19,F,A,8:00:00,1,L,0.28,0.0028,14,14,0.168,0,0.17,0.0017,6,6,0.102,0,0.11,0.0011,0,0,0.066,0,99.72,0.9972,1796,1796,59.832,60
19:09,19,F,A,9:00:00,2,L,70.67,0.7067,269.2,269,42.402,42,3.5,0.035,11.11,11,2.1,2,67.28,0.6728,136.56,137,40.368,40,29.22,0.2922,57.22,57,17.532,18
19:09,19,F,A,10:00:00,3,L,80.5,0.805,338.44,338,48.3,48,4.44,0.0444,11.64,12,2.664,3,76.06,0.7606,120.26,120,45.636,46,19.5,0.195,37.89,38,11.7,12
19:09,19,F,A,11:00:00,4,L,68.5,0.685,207.69,208,41.1,41,3.28,0.0328,9.75,10,1.968,2,65.11,0.6511,72.24,72,39.066,39,31.61,0.3161,39.71,40,18.966,19
19:09,19,F,A,12:00:00,5,L,78.5,0.785,305.6,306,47.1,47,4.11,0.0411,12.22,12,2.466,2,74.39,0.7439,77.43,77,44.634,45,21.5,0.215,25.59,26,12.9,13
19:09,19,F,A,13:00:00,6,L,71.06,0.7106,230,230,42.636,43,6.39,0.0639,13.07,13,3.834,4,64.78,0.6478,70.79,71,38.868,39,28.83,0.2883,38.22,38,17.298,17
19:09,19,F,A,14:00:00,7,L,32.06,0.3206,126,126,19.236,19,3.17,0.0317,9.5,10,1.902,2,28.78,0.2878,65.5,66,17.268,17,68.06,0.6806,187.69,188,40.836,41
19:09,19,F,A,15:00:00,8,L,85.67,0.8567,273.33,273,51.402,51,6.17,0.0617,12.17,12,3.702,4,79.61,0.7961,85.59,86,47.766,48,14.22,0.1422,19.68,20,8.532,9
19:09,19,F,A,16:00:00,9,L,37.67,0.3767,126.33,126,22.602,23,1.11,0.0111,8,8,0.666,1,36.56,0.3656,57.74,58,21.936,22,62.33,0.6233,111.4,111,37.398,37
19:09,19,F,A,17:00:00,10,L,73.39,0.7339,131,131,44.034,44,7.89,0.0789,10.57,11,4.734,5,65.39,0.6539,79.6,80,39.234,39,26.72,0.2672,31.53,32,16.032,16
19:09,19,F,A,18:00:00,11,L,87,0.87,258,258,52.2,52,5.72,0.0572,10.57,11,3.432,3,81.39,0.8139,77.95,78,48.834,49,12.89,0.1289,16.07,16,7.734,8
19:09,19,F,A,19:00:00,12,D,26,0.26,110,110,15.6,16,5.72,0.0572,10.33,10,3.432,3,20.17,0.2017,26.15,26,12.102,12,74.11,0.7411,115.74,116,44.466,44
19:09,19,F,A,20:00:00,13,D,6.33,0.0633,77,77,3.798,4,0.61,0.0061,7,7,0.366,0,5.72,0.0572,19.8,20,3.432,3,93.67,0.9367,281.17,281,56.202,56
19:09,19,F,A,21:00:00,14,D,31.56,0.3156,142.44,142,18.936,19,1.5,0.015,8.5,9,0.9,1,30.06,0.3006,44.83,45,18.036,18,68.44,0.6844,112.09,112,41.064,41
19:09,19,F,A,22:00:00,15,D,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,100,0.9999,3598,3598,60,60
19:09,19,F,A,23:00:00,16,D,0.28,0.0028,14,14,0.168,0,0.17,0.0017,0,0,0.102,0,0.11,0.0011,0,0,0.066,0,99.72,0.9972,1796,1796,59.832,60
19:09,19,F,A,0:00:00,17,D,84,0.84,189.53,190,50.4,50,4.61,0.0461,12,12,2.766,3,79.5,0.795,98.76,99,47.7,48,15.89,0.1589,22.48,22,9.534,10
19:09,19,F,A,1:00:00,18,D,77.33,0.7733,114.67,115,46.398,46,9.33,0.0933,8.96,9,5.598,6,67.89,0.6789,48,48,40.734,41,22.78,0.2278,20.89,21,13.668,14
19:09,19,F,A,2:00:00,19,D,13.61,0.1361,54,54,8.166,8,2.5,0.025,7.43,7,1.5,2,11.17,0.1117,24.63,25,6.702,7,86.33,0.8633,194.75,195,51.798,52
19:09,19,F,A,3:00:00,20,D,9.89,0.0989,35.54,36,5.934,6,3.89,0.0389,10.89,11,2.334,2,5.94,0.0594,14.86,15,3.564,4,90.17,0.9017,191.65,192,54.102,54
19:09,19,F,A,4:00:00,21,D,42.39,0.4239,130.31,130,25.434,25,2.5,0.025,10.5,11,1.5,2,39.89,0.3989,61,61,23.934,24,57.61,0.5761,93.82,94,34.566,35
19:09,19,F,A,5:00:00,22,D,0.11,0.0011,0,0,0.066,0,0.11,0.0011,0,0,0.066,0,0,0.001,0,0,0,0,99.89,0.9989,3598,3598,59.934,60
19:09,19,F,A,6:00:00,23,D,66.78,0.6678,214.5,215,40.068,40,4.72,0.0472,16.44,16,2.832,3,62.17,0.6217,77.03,77,37.302,37,33.11,0.3311,56,56,19.866,20
19:09,19,F,B,7:00:00,0,L,74.22,0.7422,189.73,190,44.532,45,5.61,0.0561,13.23,13,3.366,3,68.61,0.6861,91.56,92,41.166,41,25.78,0.2578,40.26,40,15.468,15
19:09,19,F,B,8:00:00,1,L,80.94,0.8094,184.94,185,48.564,49,4.94,0.0494,11,11,2.964,3,76,0.76,93.13,93,45.6,46,19.06,0.1906,24.52,25,11.436,11
19:09,19,F,B,9:00:00,2,L,70.56,0.7056,209.54,210,42.336,42,2.67,0.0267,13.67,14,1.602,2,67.78,0.6778,98.4,98,40.668,41,29.56,0.2956,45.04,45,17.736,18
19:09,19,F,B,10:00:00,3,L,12.78,0.1278,76.29,76,7.668,8,1.33,0.0133,9.33,9,0.798,1,11.56,0.1156,45.78,46,6.936,7,87.11,0.8711,261.83,262,52.266,52
19:09,19,F,B,11:00:00,4,L,89.39,0.8939,228.67,229,53.634,54,5,0.05,13.09,13,3,3,84.39,0.8439,84.72,85,50.634,51,10.61,0.1061,13.85,14,6.366,6
19:09,19,F,B,12:00:00,5,L,77.89,0.7789,230,230,46.734,47,5.5,0.055,13.67,14,3.3,3,72.39,0.7239,88,88,43.434,43,22.11,0.2211,36.57,37,13.266,13
19:09,19,F,B,13:00:00,6,L,51.94,0.5194,331.33,331,31.164,31,3.39,0.0339,12.22,12,2.034,2,48.44,0.4844,90.95,91,29.064,29,48.17,0.4817,96.67,97,28.902,29
19:09,19,F,B,14:00:00,7,L,83.61,0.8361,180.22,180,50.166,50,4.89,0.0489,9.67,10,2.934,3,78.83,0.7883,73.28,73,47.298,47,16.28,0.1628,19.86,20,9.768,10
19:09,19,F,B,15:00:00,8,L,40.56,0.4056,109.33,109,24.336,24,2.67,0.0267,8.5,9,1.602,2,37.89,0.3789,58.96,59,22.734,23,59.44,0.5944,85.68,86,35.664,36
19:09,19,F,B,16:00:00,9,L,86.83,0.8683,278.5,279,52.098,52,7.5,0.075,15.69,16,4.5,5,79.22,0.7922,78.11,78,47.532,48,13.28,0.1328,16.81,17,7.968,8
19:09,19,F,B,17:00:00,10,L,52.94,0.5294,131.88,132,31.764,32,3.17,0.0317,9,9,1.902,2,49.89,0.4989,55.15,55,29.934,30,46.94,0.4694,62.22,62,28.164,28
19:09,19,F,B,18:00:00,11,L,70.33,0.7033,294,294,42.198,42,5.61,0.0561,16.2,16,3.366,3,64.72,0.6472,98.08,98,38.832,39,29.67,0.2967,70.93,71,17.802,18
19:09,19,F,B,19:00:00,12,D,52.5,0.525,139.73,140,31.5,32,5.39,0.0539,10.62,11,3.234,3,47,0.47,47.44,47,28.2,28,47.61,0.4761,65.38,65,28.566,29
19:09,19,F,B,20:00:00,13,D,13.67,0.1367,111.2,111,8.202,8,1.06,0.0106,18,18,0.636,1,12.61,0.1261,63.43,63,7.566,8,86.33,0.8633,311.2,311,51.798,52
19:09,19,F,B,21:00:00,14,D,18.28,0.1828,127,127,10.968,11,2.61,0.0261,8.44,8,1.566,2,15.67,0.1567,33.41,33,9.402,9,81.72,0.8172,209.71,210,49.032,49
19:09,19,F,B,22:00:00,15,D,65.33,0.6533,118.43,118,39.198,39,15.94,0.1594,15.25,15,9.564,10,49.5,0.495,32.44,32,29.7,30,34.56,0.3456,24.98,25,20.736,21
19:09,19,F,B,23:00:00,16,D,32.44,0.3244,79.65,80,19.464,19,3.67,0.0367,7.67,8,2.202,2,28.67,0.2867,42.56,43,17.202,17,67.67,0.6767,105.04,105,40.602,41
19:09,19,F,B,0:00:00,17,D,0.33,0.0033,20,20,0.198,0,0.33,0.0033,12,12,0.198,0,0,0.001,0,0,0,0,99.67,0.9967,1793,1793,59.802,60
19:09,19,F,B,1:00:00,18,D,9.39,0.0939,83.6,84,5.634,6,2.28,0.0228,9.14,9,1.368,1,7.11,0.0711,19.54,20,4.266,4,90.61,0.9061,271.67,272,54.366,54
19:09,19,F,B,2:00:00,19,D,40.56,0.4056,144.91,145,24.336,24,5.33,0.0533,10.67,11,3.198,3,35.33,0.3533,44.28,44,21.198,21,59.33,0.5933,112.53,113,35.598,36
19:09,19,F,B,3:00:00,20,D,22.44,0.2244,81.17,81,13.464,13,7.06,0.0706,10.8,11,4.236,4,15.28,0.1528,19.57,20,9.168,9,77.67,0.7767,132.38,132,46.602,47
19:09,19,F,B,4:00:00,21,D,0.44,0.0044,15,15,0.264,0,0.17,0.0017,0,0,0.102,0,0.28,0.0028,8,8,0.168,0,99.56,0.9956,1194.67,1195,59.736,60
19:09,19,F,B,5:00:00,22,D,23.11,0.2311,67.2,67,13.866,14,4.28,0.0428,7.29,7,2.568,3,18.94,0.1894,30.91,31,11.364,11,76.78,0.7678,114.92,115,46.068,46
19:09,19,F,B,6:00:00,23,D,52.5,0.525,92.17,92,31.5,32,16.33,0.1633,14.35,14,9.798,10,36.06,0.3606,26.16,26,21.636,22,47.61,0.4761,41.32,41,28.566,29
19:10,19,F,A,7:00:00,0,L,12.11,0.1211,39,39,7.266,7,2.39,0.0239,11.33,11,1.434,1,9.83,0.0983,27.83,28,5.898,6,87.78,0.8778,198.13,198,52.668,53
19:10,19,F,A,8:00:00,1,L,89.28,0.8928,245.57,246,53.568,54,2.61,0.0261,8,8,1.566,2,86.56,0.8656,108.41,108,51.936,52,10.83,0.1083,13.41,13,6.498,6
19:10,19,F,A,9:00:00,2,L,76.17,0.7617,119.31,119,45.702,46,4.56,0.0456,8.46,8,2.736,3,71.72,0.7172,49.81,50,43.032,43,23.72,0.2372,17.87,18,14.232,14
19:10,19,F,A,10:00:00,3,L,74.78,0.7478,155.37,155,44.868,45,6.28,0.0628,14.77,15,3.768,4,68.5,0.685,70.17,70,41.1,41,25.22,0.2522,26.59,27,15.132,15
19:10,19,F,A,11:00:00,4,L,86.56,0.8656,211.38,211,51.936,52,5.89,0.0589,12.77,13,3.534,4,80.61,0.8061,72.95,73,48.366,48,13.5,0.135,13.54,14,8.1,8
19:10,19,F,A,12:00:00,5,L,35.72,0.3572,133.45,133,21.432,21,5.5,0.055,11.75,12,3.3,3,30.28,0.3028,38.71,39,18.168,18,64.22,0.6422,100,100,38.532,39
19:10,19,F,A,13:00:00,6,L,90.61,0.9061,248.14,248,54.366,54,5.17,0.0517,12.31,12,3.102,3,85.33,0.8533,93.88,94,51.198,51,9.5,0.095,12,12,5.7,6
19:10,19,F,A,14:00:00,7,L,64.61,0.6461,188.77,189,38.766,39,4.06,0.0406,16,16,2.436,2,60.67,0.6067,116,116,36.402,36,35.28,0.3528,83.87,84,21.168,21
19:10,19,F,A,15:00:00,8,L,85.78,0.8578,236.71,237,51.468,51,2.39,0.0239,8.4,8,1.434,1,83.28,0.8328,92.12,92,49.968,50,14.33,0.1433,17.36,17,8.598,9
19:10,19,F,A,16:00:00,9,L,1.5,0.015,17.2,17,0.9,1,1.11,0.0111,7.5,8,0.666,1,0.39,0.0039,2,2,0.234,0,98.5,0.985,592,592,59.1,59
19:10,19,F,A,17:00:00,10,L,44.06,0.4406,74.83,75,26.436,26,5.17,0.0517,9.86,10,3.102,3,39,0.39,52.69,53,23.4,23,55.83,0.5583,67.47,67,33.498,33
19:10,19,F,A,18:00:00,11,L,81.33,0.8133,199,199,48.798,49,3.89,0.0389,7.33,7,2.334,2,77.44,0.7744,80.74,81,46.464,46,18.67,0.1867,20.71,21,11.202,11
19:10,19,F,A,19:00:00,12,D,13.89,0.1389,54.18,54,8.334,8,4.67,0.0467,8.25,8,2.802,3,9.11,0.0911,30.18,30,5.466,5,86.22,0.8622,222.14,222,51.732,52
19:10,19,F,A,20:00:00,13,D,25.17,0.2517,80.92,81,15.102,15,1.72,0.0172,6.8,7,1.032,1,23.44,0.2344,49.41,49,14.064,14,74.83,0.7483,134.3,134,44.898,45
19:10,19,F,A,21:00:00,14,D,47,0.47,136.43,136,28.2,28,5.61,0.0561,8.5,9,3.366,3,41.39,0.4139,50.87,51,24.834,25,53,0.53,67.36,67,31.8,32
19:10,19,F,A,22:00:00,15,D,40.94,0.4094,78.73,79,24.564,25,4.89,0.0489,9.54,10,2.934,3,36.06,0.3606,40.25,40,21.636,22,59.06,0.5906,64.12,64,35.436,35
19:10,19,F,A,23:00:00,16,D,0.61,0.0061,16,16,0.366,0,0.33,0.0033,6,6,0.198,0,0.28,0.0028,0,0,0.168,0,99.39,0.9939,1795,1795,59.634,60
19:10,19,F,A,0:00:00,17,D,11,0.11,50.6,51,6.6,7,3.78,0.0378,13.5,14,2.268,2,7.22,0.0722,13.56,14,4.332,4,89,0.89,188.94,189,53.4,53
19:10,19,F,A,1:00:00,18,D,6.44,0.0644,44.67,45,3.864,4,1.61,0.0161,10.67,11,0.966,1,4.89,0.0489,56.67,57,2.934,3,93.5,0.935,482.29,482,56.1,56
19:10,19,F,A,2:00:00,19,D,40.39,0.4039,110.8,111,24.234,24,3.11,0.0311,6.44,6,1.866,2,37.22,0.3722,48.21,48,22.332,22,59.67,0.5967,76.36,76,35.802,36
19:10,19,F,A,3:00:00,20,D,47.61,0.4761,108,108,28.566,29,9.83,0.0983,15.26,15,5.898,6,37.78,0.3778,45.29,45,22.668,23,52.39,0.5239,68.59,69,31.434,31
19:10,19,F,A,4:00:00,21,D,34.11,0.3411,70.38,70,20.466,20,5.44,0.0544,7.65,8,3.264,3,28.72,0.2872,27.62,28,17.232,17,65.83,0.6583,66.17,66,39.498,39
19:10,19,F,A,5:00:00,22,D,11.11,0.1111,63.5,64,6.666,7,1.67,0.0167,7.6,8,1.002,1,9.39,0.0939,21.63,22,5.634,6,88.94,0.8894,212.93,213,53.364,53
19:10,19,F,A,6:00:00,23,D,0.33,0.0033,0,0,0.198,0,0.22,0.0022,0,0,0.132,0,0.11,0.0011,0,0,0.066,0,99.67,0.9967,3598,3598,59.802,60
19:10,19,F,B,7:00:00,0,L,20.89,0.2089,90.67,91,12.534,13,3.78,0.0378,17,17,2.268,2,17.22,0.1722,36.63,37,10.332,10,79,0.79,192.27,192,47.4,47
19:10,19,F,B,8:00:00,1,L,89.56,0.8956,230,230,53.736,54,9.33,0.0933,11.67,12,5.598,6,80.22,0.8022,69.1,69,48.132,48,10.44,0.1044,12.71,13,6.264,6
19:10,19,F,B,9:00:00,2,L,75.06,0.7506,148.3,148,45.036,45,7.67,0.0767,10.43,10,4.602,5,67.39,0.6739,51.62,52,40.434,40,24.94,0.2494,26,26,14.964,15
19:10,19,F,B,10:00:00,3,L,79.89,0.7989,134.33,134,47.934,48,7.06,0.0706,10.82,11,4.236,4,72.83,0.7283,58.58,59,43.698,44,20.11,0.2011,15.64,16,12.066,12
19:10,19,F,B,11:00:00,4,L,80,0.8,159.6,160,48,48,9.44,0.0944,8.97,9,5.664,6,70.56,0.7056,57.2,57,42.336,42,20,0.2,18,18,12,12
19:10,19,F,B,12:00:00,5,L,60.72,0.6072,157.33,157,36.432,36,4.89,0.0489,16.22,16,2.934,3,55.83,0.5583,77.46,77,33.498,33,39.28,0.3928,61.48,61,23.568,24
19:10,19,F,B,13:00:00,6,L,77.44,0.7744,212,212,46.464,46,4.39,0.0439,13.56,14,2.634,3,72.94,0.7294,102.15,102,43.764,44,22.67,0.2267,37.24,37,13.602,14
19:10,19,F,B,14:00:00,7,L,88.56,0.8856,259.54,260,53.136,53,8.44,0.0844,18,18,5.064,5,80.22,0.8022,83.43,83,48.132,48,11.33,0.1133,16.87,17,6.798,7
19:10,19,F,B,15:00:00,8,L,39.94,0.3994,80.9,81,23.964,24,2.28,0.0228,8.33,8,1.368,1,37.67,0.3767,51.38,51,22.602,23,60.06,0.6006,83.85,84,36.036,36
19:10,19,F,B,16:00:00,9,L,80.83,0.8083,167.47,167,48.498,48,5.56,0.0556,10.83,11,3.336,3,75.17,0.7517,68.2,68,45.102,45,19.28,0.1928,19,19,11.568,12
19:10,19,F,B,17:00:00,10,L,22.11,0.2211,55.06,55,13.266,13,5.17,0.0517,10.71,11,3.102,3,17.06,0.1706,49.17,49,10.236,10,77.78,0.7778,134.19,134,46.668,47
19:10,19,F,B,18:00:00,11,L,82,0.82,119.36,119,49.2,49,7.11,0.0711,12.4,12,4.266,4,74.89,0.7489,46.03,46,44.934,45,18,0.18,12.6,13,10.8,11
19:10,19,F,B,19:00:00,12,D,29.44,0.2944,92.31,92,17.664,18,4.44,0.0444,10.55,11,2.664,3,25,0.25,41.36,41,15,15,70.56,0.7056,127.1,127,42.336,42
19:10,19,F,B,20:00:00,13,D,29.72,0.2972,86,86,17.832,18,4.56,0.0456,8.31,8,2.736,3,25.17,0.2517,40.09,40,15.102,15,70.28,0.7028,157.13,157,42.168,42
19:10,19,F,B,21:00:00,14,D,64.44,0.6444,101.69,102,38.664,39,12.61,0.1261,11.7,12,7.566,8,51.83,0.5183,33.85,34,31.098,31,35.56,0.3556,29.72,30,21.336,21
19:10,19,F,B,22:00:00,15,D,23.61,0.2361,79.83,80,14.166,14,4.89,0.0489,11.71,12,2.934,3,18.61,0.1861,41.38,41,11.166,11,76.5,0.765,183.73,184,45.9,46
19:10,19,F,B,23:00:00,16,D,60.39,0.6039,121,121,36.234,36,7.78,0.0778,13.18,13,4.668,5,52.61,0.5261,54.46,54,31.566,32,39.61,0.3961,44.13,44,23.766,24
19:10,19,F,B,0:00:00,17,D,7.61,0.0761,31.09,31,4.566,5,1.56,0.0156,6.8,7,0.936,1,6.06,0.0606,30,30,3.636,4,92.39,0.9239,278.67,279,55.434,55
19:10,19,F,B,1:00:00,18,D,22.61,0.2261,43.28,43,13.566,14,7.17,0.0717,12.5,13,4.302,4,15.44,0.1544,18,18,9.264,9,77.39,0.7739,79.54,80,46.434,46
19:10,19,F,B,2:00:00,19,D,5.22,0.0522,33.5,34,3.132,3,2.78,0.0278,12.86,13,1.668,2,2.44,0.0244,19,19,1.464,1,94.78,0.9478,284.33,284,56.868,57
19:10,19,F,B,3:00:00,20,D,32.11,0.3211,47.48,47,19.266,19,14.22,0.1422,13.89,14,8.532,9,17.89,0.1789,19.93,20,10.734,11,67.89,0.6789,60.65,61,40.734,41
19:10,19,F,B,4:00:00,21,D,9.61,0.0961,36.62,37,5.766,6,4,0.04,13.33,13,2.4,2,5.61,0.0561,12.53,13,3.366,3,90.39,0.9039,191.06,191,54.234,54
19:10,19,F,B,5:00:00,22,D,0.11,0.0011,0,0,0.066,0,0.06,0.001,0,0,0.036,0,0.06,0.001,0,0,0.036,0,99.89,0.9989,3598,3598,59.934,60
19:10,19,F,B,6:00:00,23,D,0.11,0.0011,0,0,0.066,0,0.06,0.001,0,0,0.036,0,0.06,0.001,0,0,0.036,0,99.89,0.9989,3598,3598,59.934,60
19:11,19,F,A,7:00:00,0,L,0.11,0.0011,0,0,0.066,0,0,0.001,0,0,0,0,0.22,0.0022,0,0,0.132,0,99.78,0.9978,3596,3596,59.868,60
19:11,19,F,A,8:00:00,1,L,92.17,0.9217,292.5,293,55.302,55,3.83,0.0383,13,13,2.298,2,88.33,0.8833,103.16,103,52.998,53,7.83,0.0783,11.08,11,4.698,5
19:11,19,F,A,9:00:00,2,L,49,0.49,210.67,211,29.4,29,3.17,0.0317,10.25,10,1.902,2,45.83,0.4583,78.67,79,27.498,27,51,0.51,101.89,102,30.6,31
19:11,19,F,A,10:00:00,3,L,90.78,0.9078,264.77,265,54.468,54,8.72,0.0872,16.24,16,5.232,5,82.06,0.8206,82.61,83,49.236,49,9.22,0.0922,15.79,16,5.532,6
19:11,19,F,A,11:00:00,4,L,21.22,0.2122,76.36,76,12.732,13,1.28,0.0128,6,6,0.768,1,19.94,0.1994,101.71,102,11.964,12,78.78,0.7878,258.73,259,47.268,47
19:11,19,F,A,12:00:00,5,L,92.94,0.9294,440.75,441,55.764,56,4.56,0.0456,8.71,9,2.736,3,88.39,0.8839,94.06,94,53.034,53,7.06,0.0706,10.9,11,4.236,4
19:11,19,F,A,13:00:00,6,L,46.28,0.4628,161.64,162,27.768,28,5.17,0.0517,14,14,3.102,3,41.11,0.4111,77.58,78,24.666,25,53.72,0.5372,114.71,115,32.232,32
19:11,19,F,A,14:00:00,7,L,88.22,0.8822,245.86,246,52.932,53,4.06,0.0406,10,10,2.436,2,84.17,0.8417,76.8,77,50.502,51,11.78,0.1178,11.94,12,7.068,7
19:11,19,F,A,15:00:00,8,L,67.39,0.6739,155.88,156,40.434,40,5.78,0.0578,9.22,9,3.468,3,61.56,0.6156,54.85,55,36.936,37,32.67,0.3267,37.13,37,19.602,20
